Source,Target,Type,Weight
1467,1589,undirected,1
2709,717,undirected,1
2709,1589,undirected,26
1182,453,undirected,2
340,339,undirected,1
3112,132,undirected,1
1589,132,undirected,1
1570,2522,undirected,1
1366,3083,undirected,1
1312,3215,undirected,1
1780,1366,undirected,1
1780,1619,undirected,1
1780,164,undirected,1
1780,165,undirected,1
1780,4369,undirected,1
1366,1619,undirected,1
1366,164,undirected,1
1366,165,undirected,1
1366,4369,undirected,1
1619,164,undirected,1
1619,165,undirected,1
1619,4369,undirected,1
164,165,undirected,1
164,4369,undirected,1
165,4369,undirected,1
1589,977,undirected,1
1589,2135,undirected,6
977,2135,undirected,1
534,1517,undirected,1
534,664,undirected,1
534,3052,undirected,1
534,1753,undirected,1
534,1663,undirected,1
534,1407,undirected,1
534,3035,undirected,1
1517,664,undirected,1
1517,3052,undirected,1
1517,1753,undirected,1
1517,1663,undirected,1
1517,1407,undirected,1
1517,3035,undirected,1
664,3052,undirected,1
664,1753,undirected,2
664,1663,undirected,1
664,1407,undirected,1
664,3035,undirected,1
3052,1753,undirected,1
3052,1663,undirected,1
3052,1407,undirected,1
3052,3035,undirected,1
1753,1407,undirected,1
1753,3035,undirected,4
1663,1407,undirected,1
1663,3035,undirected,2
1407,3035,undirected,1
1903,1312,undirected,1
1312,4207,undirected,4
1312,4079,undirected,1
4207,4079,undirected,1
4450,1366,undirected,1
1733,1589,undirected,15
2344,4083,undirected,20
2344,556,undirected,9
2344,4304,undirected,4
2344,3677,undirected,4
4083,556,undirected,6
4083,4304,undirected,4
4083,3677,undirected,4
4387,556,undirected,9
4387,4304,undirected,6
4387,3677,undirected,4
556,1589,undirected,12
556,4304,undirected,4
556,3677,undirected,4
1589,4304,undirected,6
1589,3677,undirected,7
4304,3677,undirected,4
4387,1589,undirected,5
556,1589,undirected,1
1589,2625,undirected,1
327,1589,undirected,2
1366,4033,undirected,1
1366,45,undirected,1
1366,1888,undirected,1
4033,45,undirected,1
4033,1888,undirected,1
45,1888,undirected,1
2259,2482,undirected,1
2259,1312,undirected,2
2259,3693,undirected,1
2482,1312,undirected,1
2482,3693,undirected,1
1312,3693,undirected,1
2358,3577,undirected,1
2358,1589,undirected,1
3577,1589,undirected,20
3701,4043,undirected,1
3701,1182,undirected,1
3701,1772,undirected,1
4043,1182,undirected,1
4043,1772,undirected,1
1182,1772,undirected,1
1182,1254,undirected,2
4387,558,undirected,1
558,1589,undirected,1
1366,513,undirected,1
1663,3803,undirected,1
1663,3947,undirected,1
3803,3947,undirected,1
2617,2616,undirected,1
2617,681,undirected,1
2617,1405,undirected,1
2617,1182,undirected,1
2617,3813,undirected,1
2617,3818,undirected,1
2617,3047,undirected,1
2617,2557,undirected,1
2616,681,undirected,1
2616,1405,undirected,1
2616,1182,undirected,1
2616,3813,undirected,1
2616,3818,undirected,1
2616,3047,undirected,1
2616,2557,undirected,1
681,1405,undirected,1
681,1182,undirected,1
681,3813,undirected,1
681,3818,undirected,1
681,3047,undirected,1
681,2557,undirected,1
1405,1182,undirected,1
1405,3813,undirected,1
1405,3818,undirected,1
1405,3047,undirected,1
1405,2557,undirected,1
1182,3813,undirected,1
1182,3818,undirected,1
1182,3047,undirected,1
1182,2557,undirected,1
3813,3818,undirected,4
3813,3047,undirected,1
3813,2557,undirected,1
3818,3047,undirected,1
3818,2557,undirected,1
3047,2557,undirected,1
468,3803,undirected,3
468,1312,undirected,3
468,4184,undirected,2
468,4183,undirected,2
468,351,undirected,2
468,3813,undirected,2
468,722,undirected,2
468,2169,undirected,2
468,3417,undirected,2
468,583,undirected,2
468,3695,undirected,2
3803,4184,undirected,2
3803,4183,undirected,2
3803,3813,undirected,19
3803,722,undirected,2
3803,2169,undirected,2
3803,3417,undirected,2
3803,583,undirected,2
3803,3695,undirected,2
1312,4184,undirected,2
1312,4183,undirected,3
1312,351,undirected,4
1312,722,undirected,2
1312,2169,undirected,2
1312,3417,undirected,2
1312,583,undirected,2
1312,3695,undirected,2
4184,4183,undirected,2
4184,351,undirected,2
4184,3813,undirected,2
4184,722,undirected,2
4184,2169,undirected,2
4184,3417,undirected,2
4184,583,undirected,2
4184,3695,undirected,2
4183,351,undirected,3
4183,3813,undirected,2
4183,722,undirected,2
4183,2169,undirected,2
4183,3417,undirected,2
4183,583,undirected,2
4183,3695,undirected,2
351,3813,undirected,7
351,722,undirected,2
351,2169,undirected,2
351,3417,undirected,2
351,583,undirected,2
351,3695,undirected,2
3813,722,undirected,2
3813,2169,undirected,2
3813,3417,undirected,2
3813,583,undirected,2
3813,3695,undirected,2
722,2169,undirected,2
722,3417,undirected,2
722,583,undirected,2
722,3695,undirected,2
2169,3417,undirected,2
2169,583,undirected,2
2169,3695,undirected,2
3417,583,undirected,2
3417,3695,undirected,2
583,3695,undirected,2
1312,2819,undirected,1
2536,1589,undirected,1
1366,4200,undirected,2
3861,1182,undirected,1
3861,3771,undirected,1
3861,3883,undirected,1
1182,3771,undirected,1
1182,3883,undirected,1
3771,3883,undirected,1
4284,1801,undirected,1
4284,1366,undirected,1
4284,1773,undirected,1
1801,1366,undirected,1
1801,1773,undirected,1
1366,1773,undirected,1
1663,1116,undirected,1
342,1589,undirected,1
2776,1674,undirected,1
2776,1366,undirected,1
1674,1366,undirected,1
4354,1589,undirected,1
3525,4498,undirected,1
3525,1830,undirected,1
3525,3935,undirected,1
4498,1830,undirected,1
4498,3935,undirected,1
1830,3935,undirected,1
1589,591,undirected,1
1589,1821,undirected,1
1589,3926,undirected,1
591,1821,undirected,1
591,3926,undirected,1
591,1312,undirected,1
1821,3926,undirected,1
1821,1312,undirected,1
3926,1312,undirected,1
3358,3351,undirected,1
3358,2200,undirected,1
3358,2201,undirected,1
3351,2200,undirected,1
3351,2201,undirected,1
2200,2201,undirected,1
1589,2560,undirected,3
745,1570,undirected,1
2880,2855,undirected,2
2880,2835,undirected,2
2855,2835,undirected,2
1182,1965,undirected,1
1366,4323,undirected,1
1589,4428,undirected,1
1137,1589,undirected,1
4467,1366,undirected,1
1312,1699,undirected,1
1312,436,undirected,1
1312,1515,undirected,1
1312,399,undirected,1
1699,436,undirected,1
1699,1515,undirected,1
1699,399,undirected,1
436,1515,undirected,1
436,399,undirected,1
1515,399,undirected,1
1589,3557,undirected,1
1663,1289,undirected,3
2619,2016,undirected,1
2619,1589,undirected,1
2619,3358,undirected,1
2016,1589,undirected,1
2016,3358,undirected,1
2727,2463,undirected,1
2727,1589,undirected,1
2463,1589,undirected,1
717,4274,undirected,1
1570,4274,undirected,2
4358,1023,undirected,1
4358,1663,undirected,1
4358,1440,undirected,1
1023,1663,undirected,1
1023,1440,undirected,1
2173,2175,undirected,1
2173,2023,undirected,1
2173,1312,undirected,1
2175,2023,undirected,1
2175,1312,undirected,1
2023,1312,undirected,1
3842,3525,undirected,2
1366,1455,undirected,1
3197,4051,undirected,1
3197,1589,undirected,1
3197,1053,undirected,1
3197,2751,undirected,1
3197,1768,undirected,1
3197,1484,undirected,1
4051,1589,undirected,2
4051,1053,undirected,1
4051,2751,undirected,1
4051,1768,undirected,1
4051,1484,undirected,1
1589,1053,undirected,1
1589,2751,undirected,1
1589,1768,undirected,1
1589,1484,undirected,1
1053,2751,undirected,1
1053,1768,undirected,1
1053,1484,undirected,1
2751,1768,undirected,1
2751,1484,undirected,1
1768,1484,undirected,1
1366,1813,undirected,4
2545,3915,undirected,1
2545,636,undirected,1
2545,1663,undirected,1
2545,470,undirected,1
2545,1697,undirected,1
3915,636,undirected,1
3915,1663,undirected,1
3915,470,undirected,1
3915,1697,undirected,1
636,1663,undirected,1
636,470,undirected,1
636,1697,undirected,1
470,1697,undirected,1
1366,35,undirected,1
4550,4554,undirected,1
4550,3803,undirected,1
4550,1312,undirected,1
4550,2085,undirected,1
4550,1743,undirected,1
4554,3803,undirected,1
4554,1312,undirected,1
4554,2085,undirected,1
4554,1743,undirected,1
3803,2085,undirected,1
3803,1743,undirected,1
1312,2085,undirected,1
1312,1743,undirected,1
2085,1743,undirected,1
2344,4387,undirected,3
4387,1237,undirected,18
519,1589,undirected,4
519,520,undirected,1
1589,520,undirected,1
1883,1366,undirected,1
1883,2833,undirected,1
1366,2833,undirected,1
3581,2672,undirected,1
3581,1589,undirected,1
2672,1589,undirected,4
1327,715,undirected,1
1327,1366,undirected,1
715,1366,undirected,1
1366,2976,undirected,1
3358,3356,undirected,1
1589,2283,undirected,79
261,412,undirected,1
261,2434,undirected,1
261,1663,undirected,1
412,2434,undirected,1
2434,1663,undirected,3
1663,2440,undirected,2
1570,3347,undirected,1
1663,794,undirected,2
1663,3958,undirected,5
1663,54,undirected,5
1663,625,undirected,2
1663,626,undirected,1
1703,794,undirected,2
1703,3958,undirected,5
1703,54,undirected,5
1703,625,undirected,2
1703,626,undirected,1
794,3958,undirected,2
794,54,undirected,2
794,625,undirected,2
794,626,undirected,1
3958,54,undirected,5
3958,625,undirected,2
3958,626,undirected,1
54,625,undirected,2
54,626,undirected,1
625,626,undirected,1
3380,4387,undirected,3
3380,1589,undirected,4
1366,2640,undirected,1
1182,966,undirected,1
1182,733,undirected,1
1182,2076,undirected,1
966,733,undirected,1
966,2076,undirected,1
733,2076,undirected,1
1589,864,undirected,1
3199,1589,undirected,1
1570,4159,undirected,2
2895,1182,undirected,1
333,2672,undirected,3
333,2344,undirected,3
1237,2672,undirected,4
1237,2344,undirected,17
2672,2344,undirected,6
3401,1663,undirected,1
3401,2573,undirected,1
1663,2573,undirected,1
3525,130,undirected,1
3525,3558,undirected,1
130,3558,undirected,1
2956,3525,undirected,1
1589,1004,undirected,1
1589,2527,undirected,1
1589,257,undirected,1
324,1004,undirected,1
324,2527,undirected,1
324,257,undirected,1
1004,2527,undirected,1
1004,257,undirected,1
2527,257,undirected,1
2187,1663,undirected,1
598,3525,undirected,1
598,3012,undirected,1
3525,3012,undirected,1
1040,1312,undirected,1
1040,1495,undirected,1
1040,997,undirected,1
1040,244,undirected,1
1040,3130,undirected,1
1040,2430,undirected,1
1040,1753,undirected,1
1040,2983,undirected,1
1312,997,undirected,1
1312,244,undirected,5
1312,3130,undirected,1
1312,1753,undirected,3
1312,2983,undirected,1
1495,997,undirected,1
1495,244,undirected,1
1495,3130,undirected,1
1495,2430,undirected,1
1495,1753,undirected,1
1495,2983,undirected,1
997,244,undirected,1
997,3130,undirected,1
997,2430,undirected,1
997,1753,undirected,1
997,2983,undirected,1
244,3130,undirected,1
244,2430,undirected,3
244,1753,undirected,4
244,2983,undirected,2
3130,2430,undirected,1
3130,1753,undirected,1
3130,2983,undirected,1
2430,2983,undirected,1
1753,2983,undirected,1
3376,1182,undirected,1
3376,1269,undirected,1
1182,1269,undirected,6
3038,2401,undirected,1
3038,903,undirected,1
3038,1312,undirected,2
2401,903,undirected,1
2401,1312,undirected,3
903,1312,undirected,1
1864,10,undirected,1
1864,413,undirected,1
1864,1663,undirected,1
10,413,undirected,1
10,1663,undirected,1
413,1663,undirected,1
1589,98,undirected,6
1589,1038,undirected,1
98,1038,undirected,1
414,2430,undirected,1
414,2457,undirected,1
414,3253,undirected,1
414,3254,undirected,1
2430,2457,undirected,1
2430,3253,undirected,1
2430,3254,undirected,1
2457,3253,undirected,1
2457,3254,undirected,1
2457,1663,undirected,1
3253,3254,undirected,1
3253,1663,undirected,1
3254,1663,undirected,1
1570,3630,undirected,1
1570,3631,undirected,1
3630,3631,undirected,1
1589,2426,undirected,1
1589,3675,undirected,6
1589,1176,undirected,1
2426,3675,undirected,1
2426,1176,undirected,1
3675,1176,undirected,1
2028,577,undirected,1
2028,1182,undirected,1
577,1182,undirected,1
3378,580,undirected,1
3378,1663,undirected,1
3378,1642,undirected,1
580,1663,undirected,1
580,1642,undirected,1
2593,2107,undirected,2
2593,1589,undirected,50
2593,342,undirected,2
2107,1589,undirected,2
2107,342,undirected,2
4411,4214,undirected,5
4411,1570,undirected,1
4411,2279,undirected,1
4411,1551,undirected,1
4214,1570,undirected,1
4214,2279,undirected,1
4214,1551,undirected,1
1570,2279,undirected,1
1570,1551,undirected,1
2279,1551,undirected,1
2344,4387,undirected,12
2344,1550,undirected,1
4387,1550,undirected,1
2306,2344,undirected,1
4255,2344,undirected,7
2344,862,undirected,1
1570,3157,undirected,1
1589,4485,undirected,5
2344,2999,undirected,2
1589,1525,undirected,2
1366,3438,undirected,1
3438,1813,undirected,1
1366,937,undirected,1
1366,3085,undirected,1
2344,753,undirected,1
2344,3606,undirected,1
1054,3770,undirected,1
1054,1570,undirected,1
3770,1570,undirected,1
2344,4085,undirected,1
4085,4387,undirected,1
3955,2344,undirected,1
2430,1636,undirected,4
2430,4026,undirected,1
2430,1663,undirected,1
2430,130,undirected,3
2430,1848,undirected,1
2430,1984,undirected,1
2316,4026,undirected,1
2316,1663,undirected,1
2316,130,undirected,1
2316,1848,undirected,1
2316,1984,undirected,1
1636,4026,undirected,1
1636,1663,undirected,1
1636,130,undirected,1
1636,1848,undirected,1
1636,1984,undirected,1
4026,1663,undirected,1
4026,130,undirected,1
4026,1848,undirected,1
4026,1984,undirected,1
1663,130,undirected,1
1663,1848,undirected,1
1663,1984,undirected,1
130,1848,undirected,1
130,1984,undirected,1
1848,1984,undirected,1
2344,1903,undirected,1
2344,860,undirected,1
175,682,undirected,1
682,1589,undirected,5
682,2375,undirected,1
2344,3389,undirected,1
2344,1979,undirected,2
239,3857,undirected,1
239,3,undirected,1
239,2344,undirected,1
3857,3,undirected,1
3857,2344,undirected,1
3,2344,undirected,1
2344,3214,undirected,2
300,2344,undirected,13
300,233,undirected,9
2344,233,undirected,24
1850,661,undirected,2
1850,2344,undirected,3
661,2344,undirected,2
2344,3388,undirected,1
1366,4064,undirected,1
1110,4064,undirected,1
1366,1398,undirected,1
2567,2515,undirected,2
2567,2344,undirected,9
2515,2344,undirected,2
2344,3457,undirected,3
888,1182,undirected,1
888,3242,undirected,1
1182,3242,undirected,1
2344,3115,undirected,1
1589,2639,undirected,1
1366,2019,undirected,1
1589,3810,undirected,1
1531,175,undirected,1
3401,3907,undirected,1
3401,1795,undirected,1
3401,1366,undirected,1
3401,1813,undirected,1
3401,1378,undirected,1
3907,1795,undirected,1
3907,1813,undirected,1
1795,1366,undirected,1
1795,1813,undirected,1
1795,1378,undirected,1
1813,1378,undirected,1
1726,1589,undirected,11
1726,4395,undirected,11
1589,4395,undirected,12
1668,2378,undirected,1
1668,2344,undirected,1
2378,2344,undirected,3
1589,416,undirected,1
3439,1366,undirected,1
3439,2786,undirected,1
1366,2786,undirected,1
907,2789,undirected,1
907,2004,undirected,1
907,4113,undirected,1
907,3476,undirected,1
2789,2004,undirected,1
2789,4113,undirected,1
2789,3476,undirected,1
2004,4113,undirected,1
2004,3476,undirected,1
4113,3476,undirected,1
2939,4353,undirected,1
2939,1366,undirected,1
4353,1366,undirected,1
2344,3380,undirected,18
1663,1248,undirected,1
3460,1589,undirected,8
2853,2866,undirected,1
2344,3475,undirected,2
1366,638,undirected,1
1366,996,undirected,1
638,996,undirected,1
2281,2344,undirected,4
2281,1850,undirected,1
1667,2344,undirected,14
4476,1589,undirected,2
4476,499,undirected,2
1589,499,undirected,3
3827,2344,undirected,2
24,1366,undirected,1
707,1570,undirected,10
2962,916,undirected,1
2962,3883,undirected,1
2962,2344,undirected,1
2962,557,undirected,1
2962,2241,undirected,1
916,3883,undirected,1
916,2344,undirected,2
916,557,undirected,1
916,2241,undirected,1
3883,557,undirected,1
3883,2241,undirected,1
2344,557,undirected,1
2344,2241,undirected,1
557,2241,undirected,1
230,2344,undirected,24
4416,1572,undirected,5
3415,231,undirected,2
3415,2344,undirected,2
231,2344,undirected,2
4161,2344,undirected,2
333,325,undirected,15
2344,2352,undirected,2
1663,1528,undirected,1
274,333,undirected,1
274,3216,undirected,1
3944,1366,undirected,1
1128,1133,undirected,1
1128,1182,undirected,1
1133,1182,undirected,1
1434,936,undirected,1
1434,1466,undirected,1
1434,1440,undirected,2
1434,784,undirected,1
1434,2327,undirected,1
1434,2709,undirected,1
1434,2817,undirected,1
2816,936,undirected,2
2816,1466,undirected,2
2816,1440,undirected,7
2816,784,undirected,1
2816,2327,undirected,1
2816,2709,undirected,3
2816,2817,undirected,2
936,1466,undirected,3
936,1440,undirected,4
936,692,undirected,1
