Id,Label,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,clustering,triangles,eigencentrality
3340,RockArena,1,1,5,0.310671,0.326803,0,0.005897,0.005897,1,0.000209,0,0,0,0.01672
889,crossfit,1,1,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
4514,YuliaKondranina,1,1,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
4235,volunteer,1,4,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
337,BBCNews,1,3,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
3409,safepicks,1,1,1,1,1,0,0,0,14,0.00022,9,0,0,0.000248
1008,dinosaurs,1,1,1,1,1,0,0,0,14,0.00022,9,0,0,0.000248
3660,solid,1,1,5,0.28256,0.293184,0,0.000763,0.000763,1,0.000209,0,0,0,0.00492
1104,dumbeddownBritain,1,1,5,0.267311,0.273442,0,0.000413,0.000413,0,0.000209,0,0,0,0.00157
919,DaBomb,1,1,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
4346,whatsthatallabout,1,1,1,1,1,0,0,0,15,0.00022,10,0,0,0.000248
1922,idnotlonggotin,1,1,1,1,1,0,0,0,15,0.00022,10,0,0,0.000248
2753,myweekend,1,1,1,1,1,0,0,0,16,0.00022,11,0,0,0.000248
2301,letsgoGB,1,1,1,1,1,0,0,0,16,0.00022,11,0,0,0.000248
719,chicfest,1,1,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
3655,softballprobz,1,1,5,0.28256,0.293184,0,0.000763,0.000763,1,0.000209,0,0,0,0.00492
139,Amortality,1,1,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
4142,tweet2friends,1,3,1,1,1,0,0,0,17,0.00022,12,0,0,0.000248
1347,fish,1,3,1,1,1,0,0,0,17,0.00022,12,0,0,0.000248
3013,Pe��scola,1,1,5,0.310671,0.326803,0,0.005897,0.005897,1,0.000209,0,0,0,0.01672
1660,goodt,1,1,6,0.274673,0.283021,0,0.001058,0.001058,1,0.000209,0,0,0,0.002578
4028,timetogethpthen,1,1,5,0.28256,0.293184,0,0.000763,0.000763,1,0.000209,0,0,0,0.00492
3932,tftd,1,1,5,0.267311,0.273442,0,0.000413,0.000413,0,0.000209,0,0,0,0.00157
330,bbcgl,1,7,5,0.296049,0.302559,0,0.000853,0.000853,1,0.000209,0,0,0,0.002452
1584,glastomed,1,4,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
1397,forgetme,1,1,5,0.28256,0.293184,0,0.000763,0.000763,1,0.000209,0,0,0,0.00492
3127,potheadproblems,1,1,5,0.28256,0.293184,0,0.000763,0.000763,1,0.000209,0,0,0,0.00492
3159,professorgreen,1,3,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
988,Detailing,1,3,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
1953,imisscollege,1,1,5,0.311546,0.33182,0,0.007638,0.007638,1,0.000209,0,0,0,0.021483
3914,Tecnolog�a,1,1,1,1,1,0,0,0,19,0.00022,14,0,0,0.000248
4143,TweetNoticia,1,1,1,1,1,0,0,0,19,0.00022,14,0,0,0.000248
1444,friendzone,1,1,5,0.28256,0.293184,0,0.000763,0.000763,1,0.000209,0,0,0,0.00492
4178,unproductive,1,1,5,0.28256,0.293184,0,0.000763,0.000763,1,0.000209,0,0,0,0.00492
1857,holyshit,1,1,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
1691,GrammaError,1,1,5,0.28256,0.293184,0,0.000763,0.000763,1,0.000209,0,0,0,0.00492
3486,separationanxiety,1,1,5,0.28256,0.293184,0,0.000763,0.000763,1,0.000209,0,0,0,0.00492
3063,pinuppoolparty,1,1,5,0.311546,0.33182,0,0.007638,0.007638,1,0.000209,0,0,0,0.021483
1731,gurasto,1,1,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
280,badnightatthetrack,1,1,5,0.28256,0.293184,0,0.000763,0.000763,1,0.000209,0,0,0,0.00492
2227,LacamasLake,1,1,5,0.311546,0.33182,0,0.007638,0.007638,1,0.000209,0,0,0,0.021483
3407,SadTweet,1,1,5,0.28256,0.293184,0,0.000763,0.000763,1,0.000209,0,0,0,0.00492
4012,thuggin,1,1,5,0.311546,0.33182,0,0.007638,0.007638,1,0.000209,0,0,0,0.021483
4058,TooEarlyForNoSleep,1,2,5,0.28256,0.293184,0,0.000763,0.000763,1,0.000209,0,0,0,0.00492
4418,witchinghour,1,1,5,0.299129,0.307528,0,0.001501,0.001501,0,0.000209,0,0,0,0.004903
694,celebspot,1,1,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
3997,thingstodobeforeyoudie,1,1,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
2706,mus,1,4,5,0.299898,0.311544,0,0.003395,0.003395,1,0.000209,0,0,0,0.009317
3295,reminisce70s,1,1,5,0.310671,0.326803,0,0.005897,0.005897,1,0.000209,0,0,0,0.01672
3134,PremierLeagueYears,1,1,5,0.311546,0.33182,0,0.007638,0.007638,1,0.000209,0,0,0,0.021483
2841,nonceroo,1,1,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
931,damncops,1,1,5,0.28256,0.293184,0,0.000763,0.000763,1,0.000209,0,0,0,0.00492
4056,tonightsucked,1,1,5,0.28256,0.293184,0,0.000763,0.000763,1,0.000209,0,0,0,0.00492
2106,johhumphreys,1,1,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
3656,softwareupdate,1,1,5,0.311546,0.33182,0,0.007638,0.007638,1,0.000209,0,0,0,0.021483
3943,thatboatismissed,1,1,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
3161,projects,1,1,5,0.299898,0.311544,0,0.003395,0.003395,1,0.000209,0,0,0,0.009317
2692,MuddyWaters,1,1,5,0.310584,0.321921,0,0.002954,0.002954,1,0.000209,0,0,0,0.009941
1658,goodppl,1,1,5,0.311546,0.33182,0,0.007638,0.007638,1,0.000209,0,0,0,0.021483
3823,superb,1,4,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
4057,tonys,1,1,5,0.311546,0.33182,0,0.007638,0.007638,1,0.000209,0,0,0,0.021483
2806,nexttime,1,1,1,1,1,0,0,0,21,0.00022,15,0,0,0.000248
1392,forealz,1,1,1,1,1,0,0,0,21,0.00022,15,0,0,0.000248
2564,megastar,1,1,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
1675,GottaLovePortA,1,1,5,0.311546,0.33182,0,0.007638,0.007638,1,0.000209,0,0,0,0.021483
1562,glanstonbury,1,1,5,0.277183,0.284869,0,0.000776,0.000776,1,0.000209,0,0,0,0.002718
1871,horriblymiddleclass,1,1,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
3684,Soundbwoy,1,2,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
246,Awesomestow,1,2,5,0.310584,0.321921,0,0.002954,0.002954,1,0.000209,0,0,0,0.009941
2025,irishbrother,1,1,5,0.311546,0.33182,0,0.007638,0.007638,1,0.000209,0,0,0,0.021483
3010,PekanReksaDana,1,1,5,0.299898,0.311544,0,0.003395,0.003395,1,0.000209,0,0,0,0.009317
697,CERTAINROMANCE,1,1,5,0.29249,0.301171,0,0.001528,0.001528,1,0.000209,0,0,0,0.004612
3692,southside13,1,1,5,0.29249,0.301171,0,0.001528,0.001528,1,0.000209,0,0,0,0.004612
3691,southside,1,1,5,0.29249,0.301171,0,0.001528,0.001528,1,0.000209,0,0,0,0.004612
1151,electricpicnic,1,1,5,0.310584,0.321921,0,0.002954,0.002954,1,0.000209,0,0,0,0.009941
4459,WorthyView,1,1,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
3765,str8up,1,1,5,0.299898,0.311544,0,0.003395,0.003395,1,0.000209,0,0,0,0.009317
2059,ivcharity,1,1,5,0.311546,0.33182,0,0.007638,0.007638,1,0.000209,0,0,0,0.021483
3524,sheffi,1,9,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
833,Copycat,1,1,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
827,controversialtweet,1,1,5,0.29249,0.301171,0,0.001528,0.001528,1,0.000209,0,0,0,0.004612
1669,gorequestionofthrday,1,9,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
576,bruceparis,1,1,1,1,1,0,0,0,22,0.00022,16,0,0,0.000248
575,BruceHRC,1,1,1,1,1,0,0,0,22,0.00022,16,0,0,0.000248
3540,Shite,1,1,1,1,1,0,0,0,23,0.00022,17,0,0,0.000248
3754,Stinkin,1,1,1,1,1,0,0,0,23,0.00022,17,0,0,0.000248
2182,KingOfFighters,1,1,5,0.311546,0.33182,0,0.007638,0.007638,1,0.000209,0,0,0,0.021483
705,CharityWalk,1,1,5,0.298906,0.308397,0,0.002748,0.002748,1,0.000209,0,0,0,0.007019
655,canvas,1,1,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
3436,SBC2013,1,1,5,0.299898,0.311544,0,0.003395,0.003395,1,0.000209,0,0,0,0.009317
723,chill,1,1,5,0.260685,0.265187,0,0.000199,0.000199,1,0.00021,0,0,0,0.000769
3370,roskilde2013,1,1,5,0.310671,0.326803,0,0.005897,0.005897,1,0.000209,0,0,0,0.01672
1655,goodnightssleep,1,1,1,1,1,0,0,0,24,0.00022,18,0,0,0.000248
3271,redbutton,1,1,1,1,1,0,0,0,24,0.00022,18,0,0,0.000248
1279,FatKidProblems,1,1,5,0.311546,0.33182,0,0.007638,0.007638,1,0.000209,0,0,0,0.021483
2260,latitude,1,1,6,0.237605,0.246119,0,0.000186,0.000186,1,0.000212,0,0,0,0.000669
3072,plasticbags,1,1,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
4312,wellbeing,1,1,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
2941,Opening,1,1,5,0.299898,0.311544,0,0.003395,0.003395,1,0.000209,0,0,0,0.009317
3862,TakeTheLittleOnesNextTime,1,1,5,0.311546,0.33182,0,0.007638,0.007638,1,0.000209,0,0,0,0.021483
883,cringe,1,1,5,0.267311,0.273442,0,0.000413,0.000413,0,0.000209,0,0,0,0.00157
2312,LiamGallagher,1,2,6,0.262899,0.267992,0,0.000308,0.000308,1,0.00021,0,0,0,0.001072
725,chilledoutfriday,1,1,1,1,1,0,0,0,25,0.00022,19,0,0,0.000248
2406,lonelycityboy,1,1,1,1,1,0,0,0,25,0.00022,19,0,0,0.000248
3481,sellittome,1,1,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
2689,MuCore,1,2,5,0.299898,0.311544,0,0.003395,0.003395,1,0.000209,0,0,0,0.009317
4432,womw,1,1,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
1607,Gloriette,1,1,5,0.310671,0.326803,0,0.005897,0.005897,1,0.000209,0,0,0,0.01672
589,builder,1,10,5,0.272761,0.279204,0,0.000469,0.000469,1,0.00021,0,0,0,0.001757
1732,gurlprobs,1,1,5,0.28256,0.293184,0,0.000763,0.000763,1,0.000209,0,0,0,0.00492
872,CrazyGook,1,1,6,0.266908,0.275738,0,0.002138,0.002138,1,0.000209,0,0,0,0.005647
2913,ohnonono,1,1,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
195,arty,1,1,5,0.310671,0.326803,0,0.005897,0.005897,1,0.000209,0,0,0,0.01672
1052,domeafavour,1,1,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
91,AKB48,1,1,5,0.299898,0.311544,0,0.003395,0.003395,1,0.000209,0,0,0,0.009317
2555,MBWorldTour,1,10,5,0.272761,0.279204,0,0.000469,0.000469,1,0.00021,0,0,0,0.001757
511,bornsinner,1,1,5,0.29122,0.300211,0,0.001384,0.001384,1,0.000209,0,0,0,0.004635
3025,perishing,1,1,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
2459,loveyoutoo,1,1,6,0.267731,0.276043,0,0.001283,0.001283,1,0.000209,0,0,0,0.00356
2631,mixlr,1,3,5,0.299898,0.311544,0,0.003395,0.003395,1,0.000209,0,0,0,0.009317
4010,throwback,1,1,6,0.267731,0.276043,0,0.001283,0.001283,1,0.000209,0,0,0,0.00356
1187,Eredivisie,1,1,5,0.299898,0.311544,0,0.003395,0.003395,1,0.000209,0,0,0,0.009317
1223,exhausted,1,1,5,0.28256,0.293184,0,0.000763,0.000763,1,0.000209,0,0,0,0.00492
3999,thinking,1,1,5,0.28256,0.293184,0,0.000763,0.000763,1,0.000209,0,0,0,0.00492
2295,LetMeExplain,1,1,5,0.29122,0.300211,0,0.001384,0.001384,1,0.000209,0,0,0,0.004635
2933,onlyhaveonesong,1,1,5,0.29249,0.301171,0,0.001528,0.001528,1,0.000209,0,0,0,0.004612
11,20turnup,1,1,5,0.29122,0.300211,0,0.001384,0.001384,1,0.000209,0,0,0,0.004635
2679,movieposter,1,1,5,0.29122,0.300211,0,0.001384,0.001384,1,0.000209,0,0,0,0.004635
633,Camera,1,1,6,0.266908,0.275738,0,0.002138,0.002138,1,0.000209,0,0,0,0.005647
3264,recordeditlastnight,1,1,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
2984,ParadisoFestival,1,2,5,0.29122,0.300211,0,0.001384,0.001384,1,0.000209,0,0,0,0.004635
3342,rockchallen,1,1,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
123,alwaysafuckup,1,1,5,0.28256,0.293184,0,0.000763,0.000763,1,0.000209,0,0,0,0.00492
1300,feestje,1,2,5,0.310671,0.326803,0,0.005897,0.005897,1,0.000209,0,0,0,0.01672
3321,RIP,1,1,5,0.28256,0.293184,0,0.000763,0.000763,1,0.000209,0,0,0,0.00492
1180,envy,1,5,5,0.310584,0.321921,0,0.002954,0.002954,1,0.000209,0,0,0,0.009941
1874,Hospitality,1,1,5,0.28256,0.293184,0,0.000763,0.000763,1,0.000209,0,0,0,0.00492
2489,madeinsheffield,1,1,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
1859,homecoming2013,1,1,5,0.311546,0.33182,0,0.007638,0.007638,1,0.000209,0,0,0,0.021483
2932,onlycreepstalktome,1,1,5,0.28256,0.293184,0,0.000763,0.000763,1,0.000209,0,0,0,0.00492
4115,TSN,1,1,5,0.28256,0.293184,0,0.000763,0.000763,1,0.000209,0,0,0,0.00492
297,BangingTunesandDJSets,1,1,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
4385,Wimbeldon,1,2,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
2450,lovethelake,1,1,6,0.267731,0.276043,0,0.001283,0.001283,1,0.000209,0,0,0,0.00356
2518,ManOfSteel,1,1,5,0.29122,0.300211,0,0.001384,0.001384,1,0.000209,0,0,0,0.004635
66,advice,1,2,6,0.266908,0.275738,0,0.002138,0.002138,1,0.000209,0,0,0,0.005647
3936,thankful,1,1,5,0.311546,0.33182,0,0.007638,0.007638,1,0.000209,0,0,0,0.021483
884,criticalnewsshow,1,1,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
2382,liveshoplocal,1,1,5,0.310584,0.321921,0,0.002954,0.002954,1,0.000209,0,0,0,0.009941
4005,thissucks,1,1,5,0.28256,0.293184,0,0.000763,0.000763,1,0.000209,0,0,0,0.00492
4302,weddingseason,1,1,5,0.28256,0.293184,0,0.000763,0.000763,1,0.000209,0,0,0,0.00492
4034,tiredasfuck,1,1,5,0.28256,0.293184,0,0.000763,0.000763,1,0.000209,0,0,0,0.00492
3777,stressed,1,1,5,0.28256,0.293184,0,0.000763,0.000763,1,0.000209,0,0,0,0.00492
2978,panget,1,1,5,0.29122,0.300211,0,0.001384,0.001384,1,0.000209,0,0,0,0.004635
2823,nile,1,2,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
1165,Endurance,1,1,5,0.310584,0.321921,0,0.002954,0.002954,1,0.000209,0,0,0,0.009941
1310,festical,1,1,5,0.315295,0.322324,0,0.003128,0.003128,1,0.000209,0,0,0,0.007475
1887,HoyEsElGranD�a,1,2,5,0.310671,0.326803,0,0.005897,0.005897,1,0.000209,0,0,0,0.01672
1460,FuckThat,1,2,1,1,1,0,0,0,26,0.00022,20,0,0,0.000248
1715,Grief,1,2,1,1,1,0,0,0,26,0.00022,20,0,0,0.000248
4509,youth,1,4,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
3982,thereinspirit,1,1,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
2772,needtickets,1,1,5,0.29249,0.301171,0,0.001528,0.001528,1,0.000209,0,0,0,0.004612
1716,grillstock,1,1,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
3512,shameless,1,1,5,0.310584,0.321921,0,0.002954,0.002954,1,0.000209,0,0,0,0.009941
4350,when,1,1,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
4123,TuneSquad,1,1,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
3826,SuperLiga,1,1,1,1,1,0,0,0,27,0.00022,21,0,0,0.000248
1677,GoVollybeles,1,1,1,1,1,0,0,0,27,0.00022,21,0,0,0.000248
3514,shangriheaven,1,1,5,0.310584,0.321921,0,0.002954,0.002954,1,0.000209,0,0,0,0.009941
1898,Humph,1,1,5,0.310584,0.321921,0,0.002954,0.002954,1,0.000209,0,0,0,0.009941
793,ComeBack,1,1,6,0.267731,0.276043,0,0.001283,0.001283,1,0.000209,0,0,0,0.00356
1921,idkwhyidontsleep,1,1,5,0.28256,0.293184,0,0.000763,0.000763,1,0.000209,0,0,0,0.00492
277,badluck,1,1,5,0.28256,0.293184,0,0.000763,0.000763,1,0.000209,0,0,0,0.00492
1136,edwardsnowdon,1,1,5,0.267311,0.273442,0,0.000413,0.000413,0,0.000209,0,0,0,0.00157
1332,filth,1,1,5,0.299898,0.311544,0,0.003395,0.003395,1,0.000209,0,0,0,0.009317
2728,MustSee,1,1,5,0.29122,0.300211,0,0.001384,0.001384,1,0.000209,0,0,0,0.004635
3882,TCO,1,1,5,0.299898,0.311544,0,0.003395,0.003395,1,0.000209,0,0,0,0.009317
2815,niggasbelike,1,1,5,0.29122,0.300211,0,0.001384,0.001384,1,0.000209,0,0,0,0.004635
4308,WeekendSorted,1,1,1,1,1,0,0,0,28,0.00022,22,0,0,0.000248
3720,SquareEyes,1,1,1,1,1,0,0,0,28,0.00022,22,0,0,0.000248
845,couchtimes,1,1,5,0.311546,0.33182,0,0.007638,0.007638,1,0.000209,0,0,0,0.021483
1706,greatparty,1,1,5,0.311546,0.33182,0,0.007638,0.007638,1,0.000209,0,0,0,0.021483
2315,LIBROPOSSIBILE,1,1,5,0.310671,0.326803,0,0.005897,0.005897,1,0.000209,0,0,0,0.01672
443,bigbrother,1,3,6,0.253449,0.257878,0,0.000283,0.000283,11,0.000209,0,0,0,0.001052
1643,goodguy,1,1,5,0.311546,0.33182,0,0.007638,0.007638,1,0.000209,0,0,0,0.021483
1960,ImNotJealous,1,1,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
3968,TheHealthyDesi,1,2,1,1,1,0,0,0,29,0.00022,23,0,0,0.000248
2894,Nutrition,1,2,1,1,1,0,0,0,29,0.00022,23,0,0,0.000248
442,bigbikeride,1,1,5,0.299129,0.307528,0,0.001501,0.001501,0,0.000209,0,0,0,0.004903
2453,lovethemsomuch,1,1,6,0.237579,0.246063,0,0.000185,0.000185,1,0.000214,0,0,0,0.000657
2103,jk,1,1,5,0.265627,0.27089,0,0.000278,0.000278,1,0.000209,0,0,0,0.000966
2883,noWords,1,1,5,0.311546,0.33182,0,0.007638,0.007638,1,0.000209,0,0,0,0.021483
2050,itsmybirthday,1,7,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
2716,MusicFestivals,1,1,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
3096,polefitness,1,1,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
3678,sothere,1,1,5,0.29249,0.301171,0,0.001528,0.001528,1,0.000209,0,0,0,0.004612
504,boots,1,1,5,0.28256,0.293184,0,0.000763,0.000763,1,0.000209,0,0,0,0.00492
3766,StraightPride,1,2,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
1961,ImOut,1,1,5,0.28256,0.293184,0,0.000763,0.000763,1,0.000209,0,0,0,0.00492
1320,festivaltips,1,6,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
1687,graduation,1,1,5,0.29122,0.300211,0,0.001384,0.001384,1,0.000209,0,0,0,0.004635
2445,loveportishead,1,1,5,0.311546,0.33182,0,0.007638,0.007638,1,0.000209,0,0,0,0.021483
453,BillGates,1,2,5,0.29122,0.300211,0,0.001384,0.001384,1,0.000209,0,0,0,0.004635
339,BBCr3CDreview,1,1,5,0.26488,0.270118,0,0.00027,0.00027,1,0.000211,0,0,0,0.000945
3083,pleh,1,1,5,0.28256,0.293184,0,0.000763,0.000763,1,0.000209,0,0,0,0.00492
3215,R4,1,1,5,0.310671,0.326803,0,0.005897,0.005897,1,0.000209,0,0,0,0.01672
4450,workat9,1,1,5,0.28256,0.293184,0,0.000763,0.000763,1,0.000209,0,0,0,0.00492
1733,gutted,1,15,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
513,bossladyprobs,1,1,5,0.28256,0.293184,0,0.000763,0.000763,1,0.000209,0,0,0,0.00492
2536,mashpotatoes,1,1,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
1116,earlymorning,1,1,5,0.311546,0.33182,0,0.007638,0.007638,1,0.000209,0,0,0,0.021483
4354,wheresmyslippers,1,1,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
2560,MEDIA,1,3,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
745,ciderman,1,1,5,0.310584,0.321921,0,0.002954,0.002954,1,0.000209,0,0,0,0.009941
4323,WeNeedAFan,1,1,5,0.28256,0.293184,0,0.000763,0.000763,1,0.000209,0,0,0,0.00492
1137,EE,1,1,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
3557,shouldhavegone,1,1,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
1455,Fuckhemet,1,1,5,0.28256,0.293184,0,0.000763,0.000763,1,0.000209,0,0,0,0.00492
35,992togo,1,1,5,0.28256,0.293184,0,0.000763,0.000763,1,0.000209,0,0,0,0.00492
2976,pancakes,1,1,5,0.28256,0.293184,0,0.000763,0.000763,1,0.000209,0,0,0,0.00492
3356,rollingbaines,1,1,5,0.277183,0.284869,0,0.000776,0.000776,1,0.000209,0,0,0,0.002718
2440,lovelife,1,2,5,0.311546,0.33182,0,0.007638,0.007638,1,0.000209,0,0,0,0.021483
2640,moe,1,1,5,0.28256,0.293184,0,0.000763,0.000763,1,0.000209,0,0,0,0.00492
864,cpfcfamily,1,1,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
3199,Qreview,1,1,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
4159,UGH,1,2,5,0.310584,0.321921,0,0.002954,0.002954,1,0.000209,0,0,0,0.009941
2895,nw,1,1,5,0.29122,0.300211,0,0.001384,0.001384,1,0.000209,0,0,0,0.004635
2956,outnumberedbywomen,1,1,5,0.272761,0.279204,0,0.000469,0.000469,1,0.000209,0,0,0,0.001757
2187,kissngrind,1,1,5,0.311546,0.33182,0,0.007638,0.007638,1,0.000209,0,0,0,0.021483
862,coyt,1,1,5,0.308937,0.324213,0,0.00282,0.00282,1,0.000209,0,0,0,0.013198
3157,Probation,1,1,5,0.310584,0.321921,0,0.002954,0.002954,1,0.000209,0,0,0,0.009941
4485,yeahboi,1,5,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
1525,getmuddy,1,2,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
937,dangcockroach,1,1,5,0.28256,0.293184,0,0.000763,0.000763,1,0.000209,0,0,0,0.00492
3085,pls,1,1,5,0.28256,0.293184,0,0.000763,0.000763,1,0.000209,0,0,0,0.00492
753,classispermanent,1,1,5,0.308937,0.324213,0,0.00282,0.00282,1,0.000209,0,0,0,0.013198
3606,sky,1,1,5,0.308937,0.324213,0,0.00282,0.00282,1,0.000209,0,0,0,0.013198
3955,theboyiswaytoobuzzed,1,1,5,0.308937,0.324213,0,0.00282,0.00282,1,0.000209,0,0,0,0.013198
860,coyl,1,4,5,0.308937,0.324213,0,0.00282,0.00282,1,0.000209,0,0,0,0.013198
3389,rulebrittania,1,1,5,0.308937,0.324213,0,0.00282,0.00282,1,0.000209,0,0,0,0.013198
1979,infographic,1,2,5,0.308937,0.324213,0,0.00282,0.00282,1,0.000209,0,0,0,0.013198
3388,RuleBritannia,1,1,5,0.308937,0.324213,0,0.00282,0.00282,1,0.000209,0,0,0,0.013198
1398,forgotwhatanalarmwas,1,1,5,0.28256,0.293184,0,0.000763,0.000763,1,0.000209,0,0,0,0.00492
2639,modernlife,1,1,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
2019,iphoneprobs,1,1,5,0.28256,0.293184,0,0.000763,0.000763,1,0.000209,0,0,0,0.00492
3810,summersquall,1,1,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
1531,getyourearstested,1,1,5,0.29249,0.301171,0,0.001528,0.001528,1,0.000209,0,0,0,0.004612
416,bestnightoflife,1,1,4,0.352407,0.363765,0,0.00745,0.00745,1,0.000209,0,0,0,0.023546
1248,faceart,1,1,5,0.311546,0.33182,0,0.007638,0.007638,1,0.000209,0,0,0,0.021483
2853,noshowerfor4days,1,1,1,1,1,0,0,0,31,0.00022,25,0,0,0.000248
2866,nothanks,1,1,1,1,1,0,0,0,31,0.00022,25,0,0,0.000248
3475,seibulions,1,2,5,0.308937,0.324213,0,0.00282,0.00282,1,0.000209,0,0,0,0.013198
24,4am,1,1,5,0.28256,0.293184,0,0.000763,0.000763,1,0.000209,0,0,0,0.00492
707,Chase,1,10,5,0.310584,0.321921,0,0.002954,0.002954,1,0.000209,0,0,0,0.009941
1528,GettingBakedMoments,1,1,5,0.311546,0.33182,0,0.007638,0.007638,1,0.000209,0,0,0,0.021483
3944,thatsanap,1,1,5,0.28256,0.293184,0,0.000763,0.000763,1,0.000209,0,0,0,0.00492
3335,Robbed,1,1,5,0.308937,0.324213,0,0.00282,0.00282,1,0.000209,0,0,0,0.013198
984,despicableme2,1,1,5,0.308937,0.324213,0,0.00282,0.00282,1,0.000209,0,0,0,0.013198
